"Run Date","Master BOL","House BOL","Voyage #","Bill Type","Carrier Code","IMO #","Vessel Name","Arrival Date","US Port of Unlading","US Port of Destination","Foreign Port of Lading","Foreign Port of Destination","Place of Receipt",Quantity,"Weight (kg)","Type of Service",Shipper,"Shipper Address",Consignee,"Consignee Address","Notify Party 1","Notify Party 1 Address","Notify Party 2","Notify Party 2 Address",Commodity,"Number of Containers","Marks & Numbers","Container Numbers","Seal Numbers"
2022-02-12,SQQYSLKB21001497,,2103E,"Master Bill",SQQY,9307009,YOGI,2022-02-10,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,BUSAN,"82 PCS","37,985",,"JOO SUNG SEA & AIR CO. LTD.","4F 47 P ILDONG RO JUNG GU SEOUL KOREA ILDONG RO JUNG GU SEOUL KOREA","ZIMEX LOGITECH INC.","5816 CORPORATE AVE., SUITE 205, CYPRESS, CA 90630 AVE., SUITE 205, CYPRESS, CA 90630","SAME AS CONSIGNEE .","ATTN : JEF 8200 ATTN : JEF",,,"STC :FREE CUTTING BRASS ROD TO ASTM B16 C36000 NET W-T : 4 1, 065.448 LBS (18.627 M-T) FRE E CUTTING BRASS ROD TO ASTM B1 STC :FREE CUTTING BRASS ROD TO ASTMB16 C36000 NET W-T : 4 1, 065.448 LBS (18.627 M-T) FRE E CUTTING BRASS ROD TO ASTM B1",2,"LOS ANGELES BRA|SS RO|D PO NO. : 5400|58507|7 SIZE: NET WT:|GROS|S WT: CASE NO:1|40 M|ADE IN KOREA LO|S ANG|ELES BRASS ROD|PO NO|. : 5400585075|SIZE:|ASE NO:1 29 MAD|E IN",PCIU1428225|VOLU2128546,124721|124679
2022-02-12,YMLUW360885795,,014E,"Master Bill",YMLU,9408841,ARISTOMENIS,2022-02-11,"LOS ANGELES, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN KOREA","42 CTN","18,241","House to House","NEW WORLD SHIPPING CO. LTD","1402 117 NAMDAEMUN-RO JUNG-GU SEOUL 04522 REPUBLIC OF KOREA (DONG-A BLDG. 14F)","USMX TRANSPORT INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON CA 90746 USA TAX ID33-0594309","USMX TRANSPORT INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON CA 90746 USA TAX ID33-0594309",,,"BARS RODS AND PROFILES OF BRASS (CU-ZN BASE BRASS ROD HS CODE 7407.21 THIS INFORMATION IS PROVIDED BY THE SHIPPER FOR REFERENCE ONLY, AND THE CARRIER SHALL NOT BE LIABLE FOR ANY DISPUTE BETWEEN THE MERCHANTS.",1,"DAECHANG LLOYDS, INC. P.O NO W/C NO FORM|SIZE NET GROSS MADE IN KOREA|//",CAIU6478350,YMAK353194
2022-02-12,YMLUW360885792,,014E,"Master Bill",YMLU,9408841,ARISTOMENIS,2022-02-11,"LOS ANGELES, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN KOREA","39 CTN","16,804","House to House","NEW WORLD SHIPPING CO. LTD","1402 117 NAMDAEMUN-RO JUNG-GU SEOUL 04522 REPUBLIC OF KOREA (DONG-A BLDG. 14F)","USMX TRANSPORT INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON CA 90746 USA TAX ID33-0594309","USMX TRANSPORT INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON CA 90746 USA TAX ID33-0594309",,,"BARS RODS AND PROFILES OF BRASS (CU-ZN BASE BRASS ROD HS CODE 7407.21",1,"DAECHANG LLOYDS, INC. P.O NO B/D NO FORM|SIZE NET GROSS MADE IN KOREA|//",TLLU2175961,YMAK353074
2022-02-12,YMLUW360885796,,014E,"Master Bill",YMLU,9408841,ARISTOMENIS,2022-02-11,"LOS ANGELES, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN KOREA","38 CTN","16,741","House to House","NEW WORLD SHIPPING CO. LTD","1402 117 NAMDAEMUN-RO JUNG-GU SEOUL 04522 REPUBLIC OF KOREA (DONG-A BLDG. 14F)","USMX TRANSPORT INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON CA 90746 USA TAX ID33-0594309","USMX TRANSPORT INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON CA 90746 USA TAX ID33-0594309",,,"BARS RODS AND PROFILES OF BRASS (CU-ZN BASE BRASS ROD HS CODE 7407.21 THIS INFORMATION IS PROVIDED BY THE SHIPPER FOR REFERENCE ONLY, AND THE CARRIER SHALL NOT BE LIABLE FOR ANY DISPUTE BETWEEN THE MERCHANTS.",1,"DAECHANG LLOYDS, INC. P.O NO W/C NO FORM|SIZE NET GROSS MADE IN KOREA|//",CAIU3478145,YMAK353188
2022-02-12,YMLUW360885792,YMLUW360885792A,014E,"House Bill",YMLU,9408841,ARISTOMENIS,2022-02-11,"LOS ANGELES, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN KOREA","39 CTN","16,804","House to House","DAECHANG CO. LTD.","1292-4 JEONGWANG-DONG SIHEUNG-SI. KYUNGGI-DO KOREA","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE 232 IRVINE CA 92604","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE 232 IRVINE CA 92604",,,"BARS RODS AND PROFILES OF BRASS (CU-ZN BASE BRASS ROD HS CODE 7407.21",1,"DAECHANG LLOYDS, INC. P.O NO B/D NO FORM|SIZE NET GROSS MADE IN KOREA|//",TLLU2175961,YMAK353074
2022-02-12,YMLUW360885795,YMLUW360885795A,014E,"House Bill",YMLU,9408841,ARISTOMENIS,2022-02-11,"LOS ANGELES, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN KOREA","42 CTN","18,241","House to House","DAECHANG CO. LTD.","1292-4 JEONGWANG-DONG SIHEUNG-SI.KYUNGGI-DO KOREA","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE 232 IRVINE CA 92604","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE 232 IRVINE CA 92604",,,"BARS RODS AND PROFILES OF BRASS (CU-ZN BASE BRASS ROD HS CODE 7407.21 THIS INFORMATION IS PROVIDED BY THE SHIPPER FOR REFERENCE ONLY, AND THE CARRIER SHALL NOT BE LIABLE FOR ANY DISPUTE BETWEEN THE MERCHANTS.",1,"DAECHANG LLOYDS, INC. P.O NO W/C NO FORM|SIZE NET GROSS MADE IN KOREA|//",CAIU6478350,YMAK353194
2022-02-12,YMLUW360883766,,014E,"Master Bill",YMLU,9408841,ARISTOMENIS,2022-02-11,"LOS ANGELES, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN KOREA","40 CTN","17,264","House to House","NEW WORLD SHIPPING CO. LTD","1402 117 NAMDAEMUN-RO JUNG-GU SEOUL 04522 REPUBLIC OF KOREA (DONG-A BLDG. 14F)","USMX TRANSPORT INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON CA 90746 USA TAX ID33-0594309","USMX TRANSPORT INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON CA 90746 USA TAX ID33-0594309",,,"BARS RODS AND PROFILES OF BRASS (CU-ZN BASE BRASS ROD HS CODE 7407.21",1,"DAECHANG LLOYDS, INC. P.O NO B/D NO FORM|SIZE NET GROSS MADE IN KOREA|//",BEAU2483841,YMAK353103
2022-02-12,YMLUW360885796,YMLUW360885796A,014E,"House Bill",YMLU,9408841,ARISTOMENIS,2022-02-11,"LOS ANGELES, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN KOREA","38 CTN","16,741","House to House","DAECHANG CO. LTD.","1292-4 JEONGWANG-DONG SIHEUNG-SI.KYUNGGI-DO KOREA","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE 232 IRVINE CA 92604","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE 232 IRVINE CA 92604",,,"BARS RODS AND PROFILES OF BRASS (CU-ZN BASE BRASS ROD HS CODE 7407.21 THIS INFORMATION IS PROVIDED BY THE SHIPPER FOR REFERENCE ONLY, AND THE CARRIER SHALL NOT BE LIABLE FOR ANY DISPUTE BETWEEN THE MERCHANTS.",1,"DAECHANG LLOYDS, INC. P.O NO W/C NO FORM|SIZE NET GROSS MADE IN KOREA|//",CAIU3478145,YMAK353188
2022-02-12,YMLUW360883766,YMLUW360883766A,014E,"House Bill",YMLU,9408841,ARISTOMENIS,2022-02-11,"LOS ANGELES, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN KOREA","40 CTN","17,264","House to House","DAECHANG CO. LTD.","1292-4 JEONGWANG-DONG SIHEUNG-SI.KYUNGGI-DO KOREA","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE 232 IRVINE CA 92604","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE 232 IRVINE CA 92604",,,"BARS RODS AND PROFILES OF BRASS (CU-ZN BASE BRASS ROD HS CODE 7407.21",1,"DAECHANG LLOYDS, INC. P.O NO B/D NO FORM|SIZE NET GROSS MADE IN KOREA|//",BEAU2483841,YMAK353103
2022-02-12,YMLUW360883765,,014E,"Master Bill",YMLU,9408841,ARISTOMENIS,2022-02-11,"LOS ANGELES, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN KOREA","39 CTN","17,883","House to House","NEW WORLD SHIPPING CO. LTD","1402 117 NAMDAEMUN-RO JUNG-GU SEOUL 04522 REPUBLIC OF KOREA (DONG-A BLDG. 14F)","USMX TRANSPORT INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON CA 90746 USA TAX ID33-0594309","USMX TRANSPORT INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON CA 90746 USA TAX ID33-0594309",,,"BARS RODS AND PROFILES OF BRASS (CU-ZN BASE BRASS ROD HS CODE 7407.21",1,"DAECHANG LLOYDS, INC. P.O NO W/C NO FORM|SIZE NET GROSS MADE IN KOREA|//",BMOU1265114,YMAK352671
2022-02-12,YMLUW360883765,YMLUW360883765A,014E,"House Bill",YMLU,9408841,ARISTOMENIS,2022-02-11,"LOS ANGELES, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN KOREA","39 CTN","17,883","House to House","DAECHANG CO. LTD.","1292-4 JEONGWANG-DONG SIHEUNG-SI KYUNGGI-DO KOREA","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE. 232 IRVINE CA 92604","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE. 232 IRVINE CA 92604",,,"BARS RODS AND PROFILES OF BRASS (CU-ZN BASE BRASS ROD HS CODE 7407.21",1,"DAECHANG LLOYDS, INC. P.O NO W/C NO FORM|SIZE NET GROSS MADE IN KOREA|//",BMOU1265114,YMAK352671
2022-02-12,YMLUW360885793,,014E,"Master Bill",YMLU,9408841,ARISTOMENIS,2022-02-11,"LOS ANGELES, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN KOREA","40 CTN","18,285","House to House","NEW WORLD SHIPPING CO. LTD","1402 117 NAMDAEMUN-RO JUNG-GU SEOUL 04522 REPUBLIC OF KOREA (DONG-A BLDG. 14F)","USMX TRANSPORT INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON CA 90746 USA TAX ID33-0594309","USMX TRANSPORT INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON CA 90746 USA TAX ID33-0594309",,,"BARS RODS AND PROFILES OF BRASS (CU-ZN BASE BRASS ROD HS CODE 7407.21 THIS INFORMATION IS PROVIDED BY THE SHIPPER FOR REFERENCE ONLY, AND THE CARRIER SHALL NOT BE LIABLE FOR ANY DISPUTE BETWEEN THE MERCHANTS.",1,"DAECHANG LLOYDS, INC. P.O NO W/C NO FORM|SIZE NET GROSS MADE IN KOREA|//",CAIU6492390,YMAK352214
2022-02-12,YMLUW360885794,,014E,"Master Bill",YMLU,9408841,ARISTOMENIS,2022-02-11,"LOS ANGELES, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN KOREA","42 CTN","17,835","House to House","NEW WORLD SHIPPING CO. LTD","1402 117 NAMDAEMUN-RO JUNG-GU SEOUL 04522 REPUBLIC OF KOREA (DONG-A BLDG. 14F)","USMX TRANSPORT INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON CA 90746 USA TAX ID33-0594309","USMX TRANSPORT INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON CA 90746 USA TAX ID33-0594309",,,"BARS RODS AND PROFILES OF BRASS (CU-ZN BASE BRASS ROD HS CODE 7407.21",1,"DAECHANG LLOYDS, INC. P.O NO B/D NO FORM|SIZE NET GROSS MADE IN KOREA|//",TEMU0354714,YMAK352365
2022-02-12,YMLUW360885793,YMLUW360885793A,014E,"House Bill",YMLU,9408841,ARISTOMENIS,2022-02-11,"LOS ANGELES, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN KOREA","40 CTN","18,285","House to House","DAECHANG CO. LTD.","1292-4 JEONGWANG-DONG SIHEUNG-SI.KYUNGGI-DO KOREA","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE 232 IRVINE CA 92604","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE 232 IRVINE CA 92604",,,"BARS RODS AND PROFILES OF BRASS (CU-ZN BASE BRASS ROD HS CODE 7407.21 THIS INFORMATION IS PROVIDED BY THE SHIPPER FOR REFERENCE ONLY, AND THE CARRIER SHALL NOT BE LIABLE FOR ANY DISPUTE BETWEEN THE MERCHANTS.",1,"DAECHANG LLOYDS, INC. P.O NO W/C NO FORM|SIZE NET GROSS MADE IN KOREA|//",CAIU6492390,YMAK352214
2022-02-12,YMLUW360885794,YMLUW360885794A,014E,"House Bill",YMLU,9408841,ARISTOMENIS,2022-02-11,"LOS ANGELES, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN KOREA","42 CTN","17,835","House to House","DAECHANG CO. LTD.","1292-4 JEONGWANG-DONG SIHEUNG-SI.KYUNGGI-DO KOREA","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE 232 IRVINE CA 92604","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE 232 IRVINE CA 92604",,,"BARS RODS AND PROFILES OF BRASS (CU-ZN BASE BRASS ROD HS CODE 7407.21",1,"DAECHANG LLOYDS, INC. P.O NO B/D NO FORM|SIZE NET GROSS MADE IN KOREA|//",TEMU0354714,YMAK352365
2022-02-12,YMLUW360885867,,014E,"Master Bill",YMLU,9408841,ARISTOMENIS,2022-02-11,"LOS ANGELES, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN KOREA","40 CTN","17,237","House to House","NEW WORLD SHIPPING CO. LTD","1402 117 NAMDAEMUN-RO JUNG-GU SEOUL 04522 REPUBLIC OF KOREA (DONG-A BLDG. 14F)","USMX TRANSPORT INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON CA 90746 USA TAX ID33-0594309","USMX TRANSPORT INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON CA 90746 USA TAX ID33-0594309",,,"BARS RODS AND PROFILES OF BRASS (CU-ZN BASE BRASS ROD HS CODE 7407.21",1,"DAECHANG LLOYDS, INC. P.O NO W/C NO FORM|SIZE NET GROSS MADE IN KOREA|//",CAIU6560489,YMAK350545
2022-02-12,YMLUW360885867,YMLUW360885867A,014E,"House Bill",YMLU,9408841,ARISTOMENIS,2022-02-11,"LOS ANGELES, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN KOREA","40 CTN","17,237","House to House","DAECHANG CO. LTD.","1292-4 JEONGWANG-DONG SIHEUNG-SI KYUNGGI-DO KOREA","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE. 232 IRVINE CA 92604","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE. 232 IRVINE CA 92604",,,"BARS RODS AND PROFILES OF BRASS (CU-ZN BASE BRASS ROD HS CODE 7407.21",1,"DAECHANG LLOYDS, INC. P.O NO W/C NO FORM|SIZE NET GROSS MADE IN KOREA|//",CAIU6560489,YMAK350545
2022-02-11,MEDUTD227913,MLILMTJE21110165,US147,"House Bill",MLIL,9359002,"GERNER MAERSK",2022-01-31,"LOS ANGELES, CALIFORNIA",,"TIANJINXIN GANG CHINA (MAINLAND)",,"TIANJIN XINGANG","32 PKG","20,604","House to House","BEIJING KAISHENGAO IMPORT & EXPORT","NO.2 NORTH STREET XIAO HUANG ZHUAN G HE PING LI,CHAO YANG DISTRICT,BEI JING,P.R.CHINA,CHAOYANG,CN","SOULE BLAKE & WECHSLER INC.","180 HARVARD AVESTAMFORD, CT 06902,S TAMFORD,CONNECTICUT ,US",,,,,"WEEDING MACHINE PARTS(CONNECTION) BRASS ROD B RAKE ROD ASSEMBLY",1,"EXMARK 1674-3120344-NP-52174 KANSAS CITY 1|-6 MADE IN CHINA EXMARK 1674-3119818-NP-|51873 KANSAS CITY 1-6 MADE IN CHINA EXM|ARK 1674-3120345-NP-52176 KANSAS CITY 1-1|MADE IN CHINA EXCEL 1664-1180540-NP-5213|4 WICHITA 1-4 MADE IN CHINA EXCEL 1664|-1180480-NP-52082 WICHITA 1-1 MADE IN CHIN|A",MEDU2584570,FX20630299
2022-02-09,MEDUHH317347,,201A,"Regular Bill",MEDU,9305506,"MSC KUMSAL",2022-02-08,"NEWARK, NEW JERSEY",,"HAIFA ISRAEL",,HAIFA,"76 PKG","38,511","House to House","FINKELSTEIN METALS LTD.","21 HA'LSTADION STREET HAIFA 2611001 ISRAEL","FINKELSTEIN METALS USA INC","2638 UNITED LN ELK GROVE VILLAGE IL 60007-6821 UNI","CORNELL GROUP","487 HEMPSTEAD AVENUE WEST HEMPSTEAD NY 11552 UNITED STAT","FINKELSTEIN METALS USA INC","2638 UNITED LN ELK GROVE VILLAGE IL 60007-6821 UNI","37 PACKAGES OF C360, BRASS ROD. H.S. CODE :74 03.21 1 9084 KG = 42080 LB 39 PACKAGES, 9 OF THEM IN BOXES OF C360 BRASS ROD. H .S. CODE :7403.21 19427 K G = 42837 L B SHIP TO: FIN KELSTEIN METALS USA INC 26 38 UITED LANE ELK GROVE VI LLAGE,IL 60007 UNITED STAT ES ATTN: DANIEL REICHLER T EL: +847 232 7115 OM-USA=F INKELSTEIN-METALS.COM PLE ASE CHARGE US FOR ISPS IN PREPAID CFC PREPAID",2,"NO MARKS",MEDU6219107|DFSU3135050,MLIL1388485|MLIL1383706
2022-02-09,ONEYMUMBA6231500,,148W,"Master Bill",ONEY,9365805,"CMA CGM IVANHOE",2022-02-08,"CHARLESTON, SOUTH CAROLINA",,"JAWAHARLAL NEHRU INDIA",,"NHAVA SHEVA","56 PKG","19,718","Container Yard","MATRIX FREIGHT SYSTEMS PRIVATE LIMITED","F-1210, LGF, CHITTRANJAN PARK NEW D ELHI DL 110019 IN","OLYMPIAD LINES, LLC.","173 ROUTE 526 ALLENTOWN, NJ NJ 0850 1 US","OLYMPIAD LINES, LLC.","173 ROUTE 526 ALLENTOWN, NJ NJ 0850 1 US",,,"BRASS ROD, TINNED COPPER TERMINAL ENDS, COPPE",1,"NO MARK",NYKU3259015,3165203|INA002826
2022-02-07,HDMUSELM23613600,,0008E,"Master Bill",HDMU,9447861,"ROME EXPRESS",2022-02-06,"NEWARK, NEW JERSEY",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","40 PKG","18,230","Pier to Pier","U.N.I LINE CO.,LTD","#803 DONGKWANG GREEN TOWER, 406 KAN GSEO-RO, KANGSEO-GU, SEOUL, KOREA 15703","BINEX LINE CORP.","TWO EXECUTIVE DR. SUITE # 285 FORT LEE, NJ 07024 T: F:","BINEX LINE CORP.","TWO EXECUTIVE DR. SUITE # 285 FORT LEE, NJ 07024 T: F:",,,"BRASS ROD",1,"NO MARKS",TGCU0082060,045745
2022-02-07,HDMUSELM23613600,HDMUSELM236136A1,0008E,"House Bill",HDMU,9447861,"ROME EXPRESS",2022-02-06,"NEWARK, NEW JERSEY",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","40 PKG","18,230","Pier to Pier","DAECHANG CO., LTD.","1292-4 JEONGWANG-DONG, SIHEUNG-SI.K YUNGGI-DO, KOREA 99999","ADMIRAL METALS","NORTHEASTERN INDUSTRIAL PARK BUILDI NG 19, BAY 5 2 VAN BUREN BLVD.GUILD ERLAND,CTR. NY 12085 ATTN 12085","ADMIRAL METALS","NORTHEASTERN INDUSTRIAL PARK BUILDI NG 19, BAY 5 2 VAN BUREN BLVD.GUILD ERLAND,CTR. NY 12085 ATTN 12085",,,"BRASS ROD",1,"NO MARKS",TGCU0082060,045745
2022-02-05,OOLU2685401220,,090E,"Master Bill",OOLU,9417268,"OOCL LONDON",2022-02-04,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,BUSAN,"46 CTN","19,922","House to House","NEW WORLD SHIPPING CO., LTD.","#1402, 117, NAMDAEMUN-RO, SEOUL . SOUTH KOREA 7745811","USMX TRANSPORT INC.","500 E. CARSON PLAZA DR. #113 CARSON CA UNITED STATES 5155101","USMX TRANSPORT INC.","500 E. CARSON PLAZA DR. #113 CARSON CA UNITED STATES",,,"BRASS ROD",1,"DAECHANG|LLOYDS, INC.|P.O NO :|W/C NO :|FORM :|SIZE :|NET :|GROSS :|MADE IN KOREA",DFSU2982560,OOLHEJ8311
2022-02-05,OOLU2685401221,,090E,"Master Bill",OOLU,9417268,"OOCL LONDON",2022-02-04,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,BUSAN,"42 CTN","16,890","House to House","NEW WORLD SHIPPING CO., LTD.","#1402, 117, NAMDAEMUN-RO, SEOUL . SOUTH KOREA 7745811","USMX TRANSPORT INC.","500 E. CARSON PLAZA DR. #113 CARSON CA UNITED STATES 5155101","USMX TRANSPORT INC.","500 E. CARSON PLAZA DR. #113 CARSON CA UNITED STATES",,,"BRASS ROD",1,"DAECHANG|LLOYDS, INC.|P.O NO :|W/C NO :|FORM :|SIZE :|NET :|GROSS :|MADE IN KOREA",OOLU1986625,OOLHEJ8373
2022-02-05,OOLU2685401220,OOLU268540122001,090E,"House Bill",OOLU,9417268,"OOCL LONDON",2022-02-04,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,BUSAN,"46 CTN","19,922","House to House","DAECHANG CO., LTD.","1292-4 JEONGWANG-DONG, SHIHUNG, KY ONGGI-DO, SOUTH KOREA TELEX:","DAECHANG LLOYDS,INC.","4482 BARRANCA PKWY STE. 232 IRVINE , ORANGE, CALIFORNIA, UNITED STATES","DAECHANG LLOYDS,INC.","4482 BARRANCA PKWY STE. 232 IRVINE , ORANGE, CALIFORNIA, UNITED STATES",,,"BRASS ROD",1,"DAECHANG|LLOYDS, INC.|P.O NO :|W/C NO :|FORM :|SIZE :|NET :|GROSS :|MADE IN KOREA",DFSU2982560,OOLHEJ8311
2022-02-05,OOLU2685401222,,090E,"Master Bill",OOLU,9417268,"OOCL LONDON",2022-02-04,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,BUSAN,"42 CTN","18,180","House to House","NEW WORLD SHIPPING CO., LTD.","#1402, 117, NAMDAEMUN-RO, SEOUL . SOUTH KOREA 7745811","USMX TRANSPORT INC.","500 E. CARSON PLAZA DR. #113 CARSON CA UNITED STATES 5155101","USMX TRANSPORT INC.","500 E. CARSON PLAZA DR. #113 CARSON CA UNITED STATES",,,"BRASS ROD",1,"DAECHANG|LLOYDS, INC.|P.O NO :|W/C NO :|FORM :|SIZE :|NET :|GROSS :|MADE IN KOREA",CBHU3685749,OOLHEJ8360
2022-02-05,OOLU2685401221,OOLU268540122101,090E,"House Bill",OOLU,9417268,"OOCL LONDON",2022-02-04,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,BUSAN,"42 CTN","16,890","House to House","DAECHANG CO., LTD.","1292-4 JEONGWANG-DONG, SHIHUNG, KY ONGGI-DO, SOUTH KOREA TELEX:","PACIFIC METALS INTERNATIONAL, LLC","13700 MARINA POINTE DR. #1720 MARI NA DEL REY, LOS ANGELES, CALIFORNIA , UNITED STATES TELEX:","DAECHANG LLOYDS,INC.","4482 BARRANCA PKWY, STE 232 IRVINE , ORANGE, CALIFORNIA, UNITED STATES 949 932 0201",,,"BRASS ROD",1,"DAECHANG|LLOYDS, INC.|P.O NO :|W/C NO :|FORM :|SIZE :|NET :|GROSS :|MADE IN KOREA",OOLU1986625,OOLHEJ8373
2022-02-05,OOLU2685401223,,090E,"Master Bill",OOLU,9417268,"OOCL LONDON",2022-02-04,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,BUSAN,"43 CTN","17,740","House to House","NEW WORLD SHIPPING CO., LTD.","#1402, 117, NAMDAEMUN-RO, SEOUL . SOUTH KOREA 7745811","USMX TRANSPORT INC.","500 E. CARSON PLAZA DR. #113 CARSON CA UNITED STATES 5155101","USMX TRANSPORT INC.","500 E. CARSON PLAZA DR. #113 CARSON CA UNITED STATES",,,"BRASS ROD",1,"DAECHANG|LLOYDS, INC.|P.O NO :|W/C NO :|FORM :|SIZE :|NET :|GROSS :|MADE IN KOREA",OOLU1107562,OOLHEJ8319
2022-02-05,OOLU2685401222,OOLU268540122201,090E,"House Bill",OOLU,9417268,"OOCL LONDON",2022-02-04,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,BUSAN,"42 CTN","18,180","House to House","DAECHANG CO., LTD.","1292-4 JEONGWANG-DONG, SHIHUNG, KY ONGGI-DO, SOUTH KOREA TELEX:","DAECHANG LLOYDS,INC.","4482 BARRANCA PKWY STE. 232 IRVINE , ORANGE, CALIFORNIA, UNITED STATES","DAECHANG LLOYDS,INC.","4482 BARRANCA PKWY STE. 232 IRVINE , ORANGE, CALIFORNIA, UNITED STATES",,,"BRASS ROD",1,"DAECHANG|LLOYDS, INC.|P.O NO :|W/C NO :|FORM :|SIZE :|NET :|GROSS :|MADE IN KOREA",CBHU3685749,OOLHEJ8360
2022-02-05,OOLU2685401224,,090E,"Master Bill",OOLU,9417268,"OOCL LONDON",2022-02-04,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,BUSAN,"45 CTN","18,384","House to House","NEW WORLD SHIPPING CO., LTD.","#1402, 117, NAMDAEMUN-RO, SEOUL . SOUTH KOREA 7745811","USMX TRANSPORT INC.","500 E. CARSON PLAZA DR. #113 CARSON CA UNITED STATES 5155101","USMX TRANSPORT INC.","500 E. CARSON PLAZA DR. #113 CARSON CA UNITED STATES",,,"BRASS ROD",1,"DAECHANG|LLOYDS, INC.|P.O NO :|W/C NO :|FORM :|SIZE :|NET :|GROSS :|MADE IN KOREA",OOLU1900920,OOLGTQ2381
2022-02-05,OOLU2685401223,OOLU268540122301,090E,"House Bill",OOLU,9417268,"OOCL LONDON",2022-02-04,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,BUSAN,"43 CTN","17,740","House to House","DAECHANG CO., LTD.","1292-4 JEONGWANG-DONG, SHIHUNG, KY ONGGI-DO, SOUTH KOREA TELEX:","DAECHANG LLOYDS,INC.","4482 BARRANCA PKWY STE. 232 IRVINE , ORANGE, CALIFORNIA, UNITED STATES","DAECHANG LLOYDS,INC.","4482 BARRANCA PKWY STE. 232 IRVINE , ORANGE, CALIFORNIA, UNITED STATES",,,"BRASS ROD",1,"DAECHANG|LLOYDS, INC.|P.O NO :|W/C NO :|FORM :|SIZE :|NET :|GROSS :|MADE IN KOREA",OOLU1107562,OOLHEJ8319
